Entity_id,label,description
/m/03k9fj,adventure film,"An adventure film is a genre that typically involves action, excitement, and exploration, often set in exotic locations. It often features thrilling escapades, quests, and courageous characters in dangerous or unknown territories."
/m/03kbb8,Bryce Dallas Howard,"Bryce Dallas Howard is an American actress known for her roles in films such as ""The Help,"" ""Jurassic World,"" and ""Black Mirror."" She is also a film director and producer."
/m/03kbr,Hindu,"Hinduism is a major religion that originated in the Indian subcontinent. Hindus believe in the concepts of dharma, karma, and moksha, and worship multiple deities. Hindu culture is diverse and includes rituals, traditions, and philosophical teachings."
/m/03kcyd,Kellie Martin,"Kellie Martin is an American actress known for her roles in shows like ""Life Goes On"" and ""ER"". She has also appeared in several made-for-TV movies and voice-acted in animated series."
/m/03kdl,Herbert Hoover,"Herbert Hoover was the 31st President of the United States, serving from 1929 to 1933. He led the country during the Great Depression, implementing various programs to alleviate the economic crisis."
/m/03kfl,Hilversum,"Hilversum is a city and municipality in the Netherlands known for its media industry. It is home to many broadcasting companies, including the Dutch public broadcaster NPO, making it the media capital of the Netherlands."
/m/03kg2v,The Count of Monte Cristo,"""The Count of Monte Cristo"" is a 2002 adventure film based on the novel by Alexandre Dumas. It follows the story of Edmond Dantès, a man seeking revenge after being wrongfully imprisoned."
/m/03khn,Helsinki,"Helsinki, the capital of Finland, is located in the Uusimaa region. It is known for its architecture, design, vibrant cultural scene, and being a hub for education, business, and technology."
/m/03kjh,Hobart,"Hobart is the capital city of Tasmania, Australia, known for its historic architecture, scenic beauty, and vibrant cultural scene. It is located on the Derwent River and offers a mix of history, nature, culinary delights, and arts."
/m/03kmyy,Yale School of Medicine,"Yale School of Medicine is the medical school of Yale University located in New Haven, Connecticut. It is one of the oldest medical schools in the United States and is renowned for its research and education programs."
/m/03knl,Halle Berry,"Halle Berry is an American actress known for her roles in films such as ""Monster's Ball"" and ""X-Men."" She made history as the first African-American woman to win the Academy Award for Best Actress."
/m/03kpvp,Michael G. Wilson,"Michael G. Wilson is an American screenwriter, film producer, and the current custodian of the James Bond film franchise. He has co-written and produced multiple James Bond films since the 1970s."
/m/03kq98,Roots,"""Roots"" is a groundbreaking 1977 miniseries based on Alex Haley's novel, chronicling the story of an African man sold into slavery and his descendants' struggle for freedom. It explores themes of identity, heritage, and resilience."
/m/03krj,handball,"Handball is a fast-paced team sport played indoors or outdoors, where two teams with seven players each try to throw a ball into the opponent's goal while defending their own."
/m/03ksy,Harvard University,"Harvard University, established in 1636, is one of the world's most prestigious universities. It offers a wide range of undergraduate and graduate programs across various disciplines and has a distinguished faculty and a rich history of academic excellence."
/m/03ktjq,Joel Silver,"Joel Silver is an American film producer and businessman. He is best known for producing blockbuster action films like Die Hard, Lethal Weapon, and The Matrix trilogy. Silver has had a significant impact on the world of cinema, with many of his movies becoming iconic."
/m/03kts,"Harry Connick, Jr.","Harry Connick Jr. is a multi-talented artist known for his smooth jazz and pop vocals, exceptional piano skills, acting in films such as ""When Harry Met Sally,"" and his contributions to the American music industry."
/m/03kwtb,David A. Stewart,"David A. Stewart, known as Dave Stewart, is an English musician, songwriter, and record producer. He is recognized as one half of the renowned duo Eurythmics and has collaborated with numerous artists, achieving global success in the music industry."
/m/03kx49,The Muppet Movie,"The Muppet Movie is a musical comedy film following the adventures of Kermit the Frog and his friends as they try to make it big in Hollywood. It is filled with joyful songs, fun cameos, and Muppet antics."
/m/03kxdw,Bobcat Goldthwait,"Bobcat Goldthwait is an American comedian, actor, film director, and screenwriter known for his unique voice and offbeat humor. He has appeared in films, stand-up comedy specials, and directed acclaimed movies such as ""World's Greatest Dad."""
/m/03kxj2,Addams Family Values,"""Addams Family Values"" is a 1993 American supernatural black comedy film, a sequel to ""The Addams Family."" It follows the eccentric Addams family's humorous and macabre adventures, emphasizing themes of family and acceptance."
/m/03kxp7,Kaley Cuoco,"Kaley Cuoco is an American actress known for her role as Penny on the sitcom ""The Big Bang Theory."" She has also appeared in films such as ""Hop"" and ""The Wedding Ringer."""
/m/03kxzm,Greater Boston,"Greater Boston is a vibrant metropolitan region encompassing Boston, Massachusetts, and its surrounding areas. It is known for its rich history, world-class universities, thriving economy, diverse culture, and numerous attractions."
/m/03l26m,Carmelo Anthony,"Carmelo Anthony is an American professional basketball player who has played in the NBA for various teams, including the Denver Nuggets, New York Knicks, and Portland Trail Blazers. He is a 10-time NBA All-Star and has won multiple Olympic gold medals with the U.S. national team."
/m/03l295,Dwyane Wade,"Dwyane Wade is a retired American professional basketball player. He played the majority of his career with the Miami Heat, winning three NBA championships and earning numerous accolades for his skills and contributions to the sport."
/m/03l2n,Houston,"Houston is the fourth-largest city in the United States, known for its diverse culture, thriving economy, and vibrant arts scene. It is home to NASA's Johnson Space Center and numerous professional sports teams."
/m/03l3jy,John Cho,"John Cho is a Korean-American actor known for his roles in films and TV shows such as Harold & Kumar Go to White Castle, Star Trek franchise, and the TV series, The Exorcist and Cowboy Bebop."
/m/03l3ln,Kal Penn,"Kal Penn, born Kalpen Suresh Modi, is an American actor and former White House staff member. He is best known for his roles in the Harold & Kumar film series and the television show House. He also worked as an Associate Director in the White House Office of Public Engagement during the Obama administration."
/m/03l5m1,Kingdom of Hungary,The Kingdom of Hungary was a monarchy that existed from 1000 to 1946. It played a significant role in European history and was known for its unique political structure and cultural contributions.
/m/03l6bs,Beloit College,"Beloit College is a private liberal arts college located in Beloit, Wisconsin. It was founded in 1846 and is known for its rigorous academics and innovative approach to education."
/m/03l6q0,Scary Movie 3,"Scary Movie 3 is a parody film directed by David Zucker. It satirizes popular horror, sci-fi, and action movies. The film received positive reviews for its humor and grossed over $220 million worldwide."
/m/03l78j,Florida Atlantic University,"Florida Atlantic University is a public research university offering a wide range of undergraduate and graduate programs. Located in Boca Raton, Florida, it is known for its research initiatives and commitment to student success."
/m/03l7f,homelessness,"Homelessness refers to the condition of individuals or families lacking a stable, permanent, and adequate place to live. It is a social issue often linked to poverty, unemployment, mental health, and affordable housing."
/m/03l7qs,Raith Rovers F.C.,"Raith Rovers F.C. is a Scottish professional football club based in Kirkcaldy, Fife. They play in the Scottish Championship and have a rich history dating back to 1883."
/m/03l7rh,Queen of the South F.C.,Queen of the South F.C. is a Scottish professional football club based in Dumfries. They compete in the Scottish Championship and have a history dating back to 1919.
/m/03l7tr,Ross County F.C.,"Ross County F.C. is a Scottish football club based in Dingwall, Ross-shire. They currently compete in the Scottish Premiership and have a strong fan base known as the ""Staggies""."
/m/03l7w8,Stirling Albion F.C.,"Stirling Albion F.C. is a Scottish professional football club based in Stirling. Founded in 1945, they compete in the Scottish League Two and play their home matches at Forthbank Stadium."
/m/03lb76,FC St. Pauli,"FC St. Pauli is a German sports club based in the St. Pauli neighborhood of Hamburg. Known for their distinctive skull and crossbones logo, they have teams competing in football, rugby, and other sports."
/m/03lb_v,American Academy of Arts and Letters,"The American Academy of Arts and Letters is an honor society founded in 1898 to recognize outstanding achievement in the arts and literature. It is made up of leading artists, architects, writers, and composers."
/m/03ldxq,Ann Curry,"Ann Curry is an American journalist known for her work on various news programs, including NBC's ""Today"" show. She has covered important global events and is recognized for her compassionate interviewing style."
/m/03lfd_,Napoleon Dynamite,"""Napoleon Dynamite"" is a cult comedy film that follows the adventures of Napoleon, an eccentric high school student in rural Idaho, as he navigates the challenges of friendship, love, and personal growth."
/m/03lgg,Henry Rollins,"Henry Rollins is an influential American singer-songwriter, spoken-word artist, writer, and actor. He is best known as the frontman of the punk rock band Black Flag and for his solo spoken-word performances."
/m/03lgtv,session musician,A session musician is a professional musician hired to play in recording sessions or live performances for various artists or bands. They provide instrumental or vocal support and contribute their skills to enhance the overall sound and quality of the music.
/m/03lh3v,Ray Allen,"Ray Allen is a retired American professional basketball player known for his exceptional shooting skills. He played in the NBA for teams like the Milwaukee Bucks, Seattle SuperSonics, and Miami Heat."
/m/03ljr,House of Commons,The House of Commons is the lower house of the Parliament of the United Kingdom. It consists of Members of Parliament (MPs) who are elected by the public to represent constituencies across the country. They debate and vote on proposed legislation and hold the government to account.
/m/03lkp,Hastings,"Hastings is a historic town in East Sussex, known for its picturesque Old Town, iconic fishing fleet, and the site of the famous Battle of Hastings in 1066. It offers scenic seaside views and a rich cultural heritage."
/m/03ll3,human rights,"Human rights are basic rights and freedoms that every individual is entitled to, regardless of their nationality, race, religion, or gender. They include rights such as life, liberty, equality, and freedom from discrimination, torture, and slavery."
/m/03llf8,Hal Smith,Hal Smith was an American actor best known for his role as town drunk Otis Campbell on The Andy Griffith Show. He also lent his voice to several Disney and Warner Bros. animated characters.
/m/03lmx1,Scottish people,"Scottish people are the ethnic inhabitants of Scotland, known for their rich cultural heritage, including their distinctive music, ceilidh dances, tartan kilts, bagpipes, and traditional foods like haggis and Scotch whisky."
/m/03lmzl,Keith Carradine,Keith Carradine is an American actor known for his roles in films like Nashville and The Long Riders. He has also appeared in television shows such as Fargo and Madam Secretary.
/m/03ln8b,Desperate Housewives,"Desperate Housewives is an American TV series that follows the lives of four suburban women as they navigate love, marriage, and secrets in their seemingly perfect neighborhood, Wisteria Lane."
/m/03lpbx,Fox Kids,"Fox Kids was a programming block and later a standalone channel that aired children's programming on the Fox network from 1990 to 2002. It featured popular cartoons such as ""Power Rangers"" and ""X-Men."""
/m/03lpd0,Bea Benaderet,"Bea Benaderet was an American actress known for her numerous roles in radio, television, and film. She is best remembered for her work in sitcoms such as The Burns and Allen Show and The Beverly Hillbillies."
/m/03lpp_,Washington Nationals,"The Washington Nationals are a professional baseball team based in Washington, D.C. They are a member of Major League Baseball (MLB) and play in the National League East division."
/m/03lq43,Jennifer Esposito,"Jennifer Esposito is an American actress known for her roles in movies like ""Crash"" and TV shows like ""Blue Bloods."" She has also appeared in numerous other films and television series."
/m/03lrc,Hampshire,"Hampshire is a ceremonial county in southern England, located on the coast. It is known for its diverse landscapes, including rolling countryside, ancient forests, and vibrant coastal towns like Portsmouth and Southampton."
/m/03lrht,The Cable Guy,"""The Cable Guy"" is a dark comedy film directed by Ben Stiller. It follows the story of a lonely cable TV installer played by Jim Carrey, who becomes dangerously obsessed with a customer played by Matthew Broderick."
/m/03lrls,civilization,"Civilization refers to the advanced stage of human society characterized by complex social, economic, political, and cultural systems. It often involves urbanization, technological advancements, formal governance, division of labor, and cultural achievements."
/m/03lrqw,Scrooged,"Scrooged is a modern adaptation of Charles Dickens' ""A Christmas Carol,"" starring Bill Murray as a cynical TV executive visited by three ghosts on Christmas Eve. It offers a comedic twist on the classic holiday tale."
/m/03lsq,Houston Texans,"The Houston Texans are a professional American football team based in Houston, Texas. They were established in 2002 and compete in the National Football League (NFL) as a member of the AFC South division."
/m/03lt8g,Eva Longoria,"Eva Longoria is an American actress known for her role as Gabrielle Solis in the television series ""Desperate Housewives."" She has also appeared in films and is actively involved in philanthropic work."
/m/03lty,heavy metal music,"Heavy metal music is a genre of rock known for its aggressive sound, heavy guitar riffs, and powerful vocals. It emerged in the late 1960s and has evolved into various subgenres over the years, including thrash metal, glam metal, and progressive metal."
/m/03lv4x,Breaker Morant,"""Breaker Morant"" is a 1980 film directed by Bruce Beresford. It tells the true story of three Australian soldiers on trial for war crimes during the Boer War in South Africa."
/m/03lvwp,The Portrait of a Lady,"""The Portrait of a Lady"" is a 1996 film directed by Jane Campion, based on the novel by Henry James. It follows the story of Isabel Archer, a young woman who inherits a fortune and struggles to find love and independence in a male-dominated society. The film features a stellar cast, including Nicole Kidman, John Malkovich, and Barbara Hershey, and explores themes of personal freedom, love, and betrayal in the Victorian era."
/m/03lvyj,Barbara Hershey,"Barbara Hershey, born Barbara Lynn Herzstein, is an American actress with a career spanning over 50 years. She has appeared in numerous films and television series, earning critical acclaim and several awards for her performances."
/m/03ly1b,Swan Hunter,"Swan Hunter is a renowned shipbuilding company headquartered in the United Kingdom. Established in 1860, they specialize in shipbuilding design, engineering, and management, with a rich history of constructing various types of vessels."
/m/03lygq,China national football team,The China national football team is the men's national soccer team of China. They represent the country in international competitions and are governed by the Chinese Football Association (CFA).
/m/03lyp4,Chrono Crusade,"Chrono Crusade is a Japanese anime set in the 1920s, following the story of a nun named Rosette and her demon partner Chrono who fight against supernatural threats while searching for her missing brother."
/m/03m10r,FC Dynamo Kyiv,"FC Dynamo Kyiv is a Ukrainian football club founded in 1927. They have won numerous domestic titles and achieved success in European competitions. The club has a rich history and is known for its passionate fan base and iconic stadium, Olympic National Sports Complex."
/m/03m1n,Houston Astros,"The Houston Astros are a professional baseball team located in Houston, Texas. They are a member of Major League Baseball and compete in the American League West division."
/m/03m2fg,Sanjay Dutt,Sanjay Dutt is an Indian film actor and politician. He has appeared in numerous Hindi films and is known for his roles in iconic movies such as Munna Bhai MBBS and Khalnayak. He has also served time in prison for illegal possession of firearms.
/m/03m3mgq,computer scientist,"A computer scientist is a specialist in the field of computer science, studying algorithms, computer systems, artificial intelligence, and other areas to develop new technologies and solve complex problems."
/m/03m3nzf,Irrfan Khan,"Irrfan Khan was an acclaimed Indian actor known for his versatile performances in Hindi cinema, as well as his work in international films. He garnered critical acclaim and numerous awards throughout his career."
/m/03m3vr6,liver cancer,"Liver cancer is a type of cancer that originates in the liver cells. It is usually associated with chronic liver disease or infection, and symptoms may include weight loss, abdominal pain, and jaundice. Treatment options include surgery, radiation therapy, and chemotherapy."
/m/03m49ly,Skip Lievsay,Skip Lievsay is a highly acclaimed sound editor and sound designer known for his work in films such as No Country for Old Men and Gravity. He has won multiple awards for his exceptional contribution to the field of sound in cinema.
/m/03m4mj,Husbands and Wives,"""Husbands and Wives"" is a 1992 film directed by Woody Allen. It explores the relationships and infidelities of two couples, played by Allen, Mia Farrow, Sydney Pollack, and Judy Davis, in a realistic and introspective manner."
/m/03m5111,Neymar Jr,"Neymar Jr. is a Brazilian professional footballer known for his skill, speed, and creativity on the field. He has achieved great success playing for clubs like Barcelona and Paris Saint-Germain, as well as the Brazilian national team."
/m/03m5k,harp,"The harp is a large, multi-stringed instrument played by plucking the strings. It is known for its angelic sound and is found in various genres of music from classical to Celtic."
/m/03m5y9p,W.,"""W."" is a 2008 biographical drama film directed by Oliver Stone, exploring the life and presidency of George W. Bush. It depicts key events and decisions that shaped his political career."
/m/03m6_z,Ryan Gosling,"Ryan Gosling is a Canadian actor known for his roles in films like ""La La Land,"" ""Drive,"" and ""The Notebook."" He has received critical acclaim for his performances and has been nominated for various awards throughout his career."
/m/03m6j,Hamas,Hamas is a Palestinian organization that aims to establish an Islamic state in historical Palestine. It governs the Gaza Strip and has been involved in armed conflict with Israel.
/m/03m6pk,Rhys Ifans,Rhys Ifans is a talented Welsh actor and musician known for his roles in films like Notting Hill and The Amazing Spider-Man. He has also pursued a successful career in music.
/m/03m6t5,Rich Little,"Rich Little is a renowned Canadian-American impressionist and voice actor known for his accurate and comedic impersonations of famous personalities. He has performed in various TV shows, films, and live performances throughout his successful career."
/m/03m6zs,F.C. Zenit St. Petersburg,"F.C. Zenit St. Petersburg is a Russian football club based in Saint Petersburg. They have won multiple domestic titles and have had success in European competitions, including winning the UEFA Cup in 2008."
/m/03m73lj,Screen Actors Guild Award for Outstanding Performance by a Stunt Ensemble in a Motion Picture,The Screen Actors Guild Award for Outstanding Performance by a Stunt Ensemble in a Motion Picture is an award given annually to recognize exceptional stunt coordination and performances in films.
/m/03m79j_,Latin Grammy Award for Best Short Form Music Video,The Latin Grammy Award for Best Short Form Music Video is an award presented annually to honor the best music videos in the Latin music industry. It recognizes creative and visually compelling short form music videos that accompany Latin music releases.
/m/03m7d,Hezbollah,Hezbollah is a Lebanese political party and armed group with a strong ideological base in Shi'a Islam. It was formed in the 1980s and has been involved in both political and military activities in Lebanon and the wider region.
/m/03m8lq,Amanda Peet,"Amanda Peet is an American actress known for her roles in films and TV shows such as ""The Whole Nine Yards"", ""Studio 60 on the Sunset Strip"", and ""Something's Gotta Give""."
/m/03m8y5,Celebrity,"Celebrity is a 1998 comedy-drama film directed by Woody Allen, exploring the lives and relationships of various characters in the entertainment industry. It features an ensemble cast, including Kenneth Branagh, Leonardo DiCaprio, and Winona Ryder."
/m/03m9c8,The Shubert Organization,"The Shubert Organization is a leading theater owner and operator in the United States. It owns and operates 17 Broadway theaters in New York City, as well as theaters in other cities across the country."
/m/03m_k0,Alan Ball,"Alan Ball was an American screenwriter, director, and producer known for his work on films such as American Beauty and TV shows like True Blood and Six Feet Under. He won numerous awards throughout his career and made significant contributions to the entertainment industry."
/m/03mb9,house music,"House music is a genre of electronic dance music characterized by repetitive beats and synthesized melodies. It originated in 1980s Chicago and has since become a global phenomenon, known for its uplifting and energetic vibe."
/m/03mbdx_,Interactive Advertising Bureau,"The Interactive Advertising Bureau (IAB) is an industry trade group that develops standards and provides guidance for digital advertising. It represents media companies, advertising agencies, and technology providers in the online advertising ecosystem."
/m/03mck3c,Philadelphia Union,"The Philadelphia Union is a professional soccer team based in Chester, Pennsylvania. They are a member of Major League Soccer (MLS) and compete in the Eastern Conference."
/m/03mcwq3,Anna Gunn,Anna Gunn is an American actress best known for her role as Skyler White on the TV series Breaking Bad. She has received critical acclaim and won multiple awards for her performance.
/m/03mdt,HBO,"HBO, or Home Box Office, is a leading American television network known for producing and broadcasting high-quality original programming, including dramas, comedies, documentaries, and exclusive sporting events."
/m/03mdw3c,Carol Spier,"Carol Spier is a Canadian art director known for her work in film and television. She has collaborated with director David Cronenberg on multiple projects, including ""Videodrome"" and ""The Fly,"" and has been nominated for several awards for her contributions to production design."
/m/03mfqm,Colleen Atwood,"Colleen Atwood is an American costume designer known for her work on films such as Alice in Wonderland, Memoirs of a Geisha, and Chicago. She has won multiple Academy Awards for her designs."
/m/03mg35,Frank Langella,"Frank Langella is an accomplished American actor known for his stage and screen performances. He has won numerous awards, including a Tony Award for his role in ""Frost/Nixon"" and an Academy Award nomination for ""The Father."""
/m/03mg3l,PFC Litex Lovech,"PFC Litex Lovech is a professional football club based in Lovech, Bulgaria. They were founded in 1921 and have won multiple domestic trophies, including the Bulgarian championship and the Bulgarian Cup."
/m/03mg5f,PFC Levski Sofia,"PFC Levski Sofia is a professional football club based in Sofia, Bulgaria. Founded in 1914, they have won numerous national titles and are known for their passionate fan base."
/m/03mgbf,FC Akhmat Grozny,"FC Akhmat Grozny is a professional football club based in Grozny, Russia. They compete in the Russian Premier League and have a strong fan base. The team has enjoyed success in domestic competitions and plays its home matches at the Akhmat Arena."
/m/03mgdy,Servette FC,"Servette FC is a Swiss football club based in Geneva. Founded in 1890, the team has a rich history and has won numerous Swiss league titles. They currently compete in the Swiss Super League."
/m/03mghh,AEK Larnaca F.C.,"AEK Larnaca F.C. is a professional football club based in Larnaca, Cyprus. Founded in 1994, they compete in the top division of Cypriot football and have won several domestic titles throughout their history."
/m/03mgx6z,Taken,Taken is an action thriller film directed by Pierre Morel. The story follows a former CIA operative who goes on a mission to rescue his daughter from human traffickers. It became a box office success and spawned two sequels.
/m/03mh94,Robots,Robots is a 2005 animated adventure comedy film set in a world populated entirely by robots. It follows the journey of a young robot named Rodney Copperbottom as he navigates the world of robot society and fights against an evil corporate tyrant.
/m/03mh_tp,Management,"""Management"" is a 2008 romantic comedy-drama film starring Jennifer Aniston and Steve Zahn. It follows the story of an unlikely romance between a motel manager and a traveling saleswoman."
/m/03mkk4,Master of Fine Arts,"The Master of Fine Arts (MFA) is a graduate degree in the visual or performing arts. It typically focuses on the development, production, and critique of artistic work and often includes studio practice and research components."
/m/03mnk,Hewlett-Packard,"Hewlett-Packard (HP) is a global technology company offering a wide range of products and services including computers, printers, software, and IT infrastructure solutions. It was founded in 1939 and is headquartered in Palo Alto, California."
/m/03mnn0,Standing in the Shadows of Motown,"""Standing in the Shadows of Motown"" is a documentary film that highlights the untold story of the Funk Brothers, a group of talented musicians who played on countless Motown hits but remained in the shadows."
/m/03mp1_,FC Dnipro Dnipropetrovsk,"FC Dnipro Dnipropetrovsk is a Ukrainian football club founded in 1918. They have a successful history, including domestic league titles and European competition appearances. The team plays their home matches at the Dnipro-Arena."
/m/03mp37,FK Austria Wien,"FK Austria Wien is one of the most successful football clubs in Austria. Founded in 1911, they have won numerous league titles and cups and have a strong fan base."
/m/03mp4f,FC Metalurh Donetsk,"FC Metalurh Donetsk is a professional football club based in Donetsk, Ukraine. Established in 1996, the club has participated in the Ukrainian Premier League and has a strong fan base."
/m/03mp54,IF Elfsborg,"IF Elfsborg is a Swedish football club based in Borås, founded in 1904. They compete in the Allsvenskan, the top-tier of Swedish football, and have won numerous domestic titles throughout their history."
/m/03mp8k,Sony BMG,"Sony BMG was a joint venture between Sony Corporation and Bertelsmann Music Group that operated from 2004 to 2008. It was one of the largest music companies, with a wide range of artists and labels under its umbrella."
/m/03mp9s,Michelle Williams,"Michelle Williams is an American actress known for her versatile roles in both independent and mainstream films. She has received numerous accolades for her performances, including four Oscar nominations."
/m/03mq33,SK Slavia Prague,"SK Slavia Prague is a professional football club based in Prague, Czech Republic. Established in 1892, it is one of the oldest and most successful clubs in Czech football, having won numerous league titles and domestic cups."
/m/03mqj_,Rubin Kazan,"Rubin Kazan is a professional football club based in Kazan, Russia. They have won multiple Russian Premier League titles, and have a reputation for nurturing young talent and playing attractive football."
/m/03mqtr,political drama,"Political drama refers to a play, film, or TV program that explores political themes, conflicts, and power struggles. It often delves into the complex world of government, diplomacy, and social issues, providing insights into the workings of politics and its impact on individuals and society."
/m/03mr85,Peyton Place,Peyton Place is a 1957 film based on the best-selling novel by Grace Metalious. It explores social issues and scandalous secrets in a small New England town. The film was a box office success and received several Academy Award nominations.
/m/03msf,Hertfordshire,"Hertfordshire is a county in southern England, bordering London. It is known for its historic towns, picturesque countryside, and notable landmarks such as St Albans Cathedral and Hatfield House."
/m/03mstc,William Hanna,"William Hanna was an American animator, filmmaker, and co-founder of the Hanna-Barbera animation studio. He created beloved cartoons like Tom and Jerry, The Flintstones, Yogi Bear, The Jetsons, and Scooby-Doo."
/m/03mszl,Gillian Welch,Gillian Welch is an American singer-songwriter known for her blend of acoustic folk and Americana music. Her soulful vocals and poignant lyrics have earned her critical acclaim and a dedicated fanbase.
/m/03mv0b,Stan Laurel,"Stan Laurel, born Arthur Stanley Jefferson, was an English comic actor and filmmaker. He is best known for his role as one-half of the Laurel and Hardy comedy duo. He was born in 1890 and passed away in 1965."
/m/03mv9j,World Fantasy Award for Best Anthology,The World Fantasy Award for Best Anthology is an accolade given annually to recognize outstanding collections of speculative fiction stories by multiple authors. It honors creativity and excellence in the diverse genre of fantasy literature.
/m/03mz5b,Antwone Fisher,"""Antwone Fisher"" is a biographical drama film directed by Denzel Washington. It tells the story of a young Navy sailor who confronts his troubled past with the help of a psychiatrist."
/m/03mz9r,Geoff Johns,"Geoff Johns is an American comic book writer known for his work on superhero titles like Green Lantern, The Flash, and Justice League. He has also written for television and film adaptations of DC Comics characters."
/m/03n08b,Seann William Scott,Seann William Scott is an American actor most known for his role as Steve Stifler in the American Pie film series. He has also appeared in movies like Role Models and Goon.
/m/03n0cd,Evolution,Evolution is a 2001 sci-fi comedy film directed by Ivan Reitman. It follows a group of scientists who must stop an alien organism from rapidly evolving and taking over Earth.
/m/03n0pv,Richard M. Sherman,"Richard M. Sherman, along with his brother Robert B. Sherman, is known for composing some of the most iconic songs in Disney history, including ""Supercalifragilisticexpialidocious,"" ""It's a Small World,"" and ""A Spoonful of Sugar."""
/m/03n0q5,Robert B. Sherman,"Robert B. Sherman was an accomplished American songwriter, screenwriter, and publisher. He and his brother wrote iconic songs for Disney films such as ""Mary Poppins"" and ""The Jungle Book."""
/m/03n15_,swamp rock,"Swamp rock is a genre of music that combines elements of rock, blues, and country, with a distinct Southern sound. It emerged in the 1960s and is characterized by its gritty, raw, and swampy feel."
/m/03n3gl,Team America: World Police,"Team America: World Police is a 2004 film created by Trey Parker and Matt Stone. It follows the fictional police force as they combat terrorists and political leaders in a hilarious and unconventional way, using puppets and politically incorrect humor."
/m/03n52j,"Ed Begley, Jr.","Ed Begley Jr. is an American actor known for his roles in films like ""Best in Show"" and ""A Mighty Wind."" He is also an environmentalist advocating for sustainable living and has his own reality show called ""Living with Ed."""
/m/03n5v,Hellas Verona F.C.,"Hellas Verona F.C. is an Italian professional football club based in Verona, Italy. They have a rich history and have had success in both national and international competitions."
/m/03n69x,Deion Sanders,"Deion Sanders is a former American football player who excelled as a defensive back and wide receiver. Known as ""Prime Time,"" he played in both the NFL and MLB, achieving great success in both sports."
/m/03n6r,Humphrey Bogart,"Humphrey Bogart was an iconic American actor known for his roles in classic films like Casablanca and The Maltese Falcon. He was known for his distinctive voice, tough-guy persona, and memorable performances."
/m/03n785,Alien vs. Predator,"Alien vs. Predator is a 2004 science fiction film that brings together the iconic extraterrestrial creatures from two popular film franchises, exploring their epic battle in an ancient pyramid buried under Antarctica."
/m/03n93,Howard Hughes,"Howard Hughes was an American aviator, engineer, industrialist, and film producer. He set multiple aviation records, developed innovative aircraft designs, and founded Hughes Aircraft Company. He was also known for his eccentric behavior and reclusive lifestyle."
/m/03n_7k,Josh Brolin,"Josh Brolin is an American actor known for his versatile performances in films like No Country for Old Men, Avengers: Infinity War, and Milk. He has received critical acclaim and multiple award nominations throughout his career."
/m/03nb5v,Breckin Meyer,"Breckin Meyer is an American actor, producer, writer, and musician. He has appeared in various films and TV shows, including ""Clueless,"" ""Road Trip,"" and ""Robot Chicken."""
/m/03nbbv,Bill Mantlo,"Bill Mantlo is an American comic-book writer known for his work on titles like ""The Incredible Hulk"" and ""Rom: Spaceknight."" He co-created characters like Rocket Raccoon and wrote numerous stories for Marvel Comics."
/m/03nc9d,Grammy Award for Best Jazz Vocal Album,The Grammy Award for Best Jazz Vocal Album is an accolade presented by the National Academy of Recording Arts and Sciences to recognize outstanding vocal performances in the field of jazz music.
/m/03ncb2,Grammy Award for Best Contemporary Jazz Album,The Grammy Award for Best Contemporary Jazz Album is an honor given annually to the best jazz album released in the contemporary jazz genre. The award was established in 1992 and has recognized outstanding artists and their contributions to the vibrant world of contemporary jazz.
/m/03ndd,hammered dulcimer,"The hammered dulcimer is a trapezoidal-shaped string instrument that is played by striking the strings with small handheld hammers. It produces a rich, resonant sound and is commonly used in folk and traditional music."
/m/03nfmq,architecture,"Architecture is the art and science of designing and constructing buildings and structures. It involves careful planning, creative design, and technical expertise to create functional, aesthetic, and sustainable spaces that cater to the needs of people and the environment. Architects use their knowledge of materials, structure, and technology to transform ideas into physical forms that shape our built environment."
/m/03nfnx,Shrek the Third,Shrek the Third is the third installment in the Shrek film series. It follows Shrek as he reluctantly becomes next in line to be the king of Far Far Away.
/m/03ng8q,Vagrant Records,"Vagrant Records is an independent record label founded in 1996 and based in the United States. It has released music from a variety of genres, including alternative rock, punk, and folk."
/m/03nh9,heterosexuality,Heterosexuality is the predominant sexual orientation characterized by romantic and/or sexual attraction between individuals of opposite genders. It is a widely recognized and accepted form of human sexuality.
/m/03nk0g,news program,"A news program is a regularly scheduled radio or television program that aims to provide current information and updates on local, national, and international events, covering various topics such as politics, sports, weather, entertainment, and more. It typically includes news reports, interviews, analysis, and features to keep the audience informed and engaged."
/m/03nk3t,Stephen Frears,"Stephen Frears is a highly acclaimed British film director and producer, known for his diverse range of work including ""My Beautiful Laundrette,"" ""Dangerous Liaisons,"" ""High Fidelity,"" and ""The Queen."""
/m/03nkts,Matthew Lillard,"Matthew Lillard is an American actor, director, and producer known for his roles in movies such as Scream, Scooby-Doo, and The Descendants. He has also directed and produced several films and television projects."
/m/03nl5k,Grammy Award for Best Mexican/Mexican-American Album,The Grammy Award for Best Mexican/Mexican-American Album is a category that recognizes excellence in Mexican music and Mexican-American music. It acknowledges albums by artists who have made significant contributions to these genres.
/m/03nm_fh,Twilight,"""Twilight"" is a film adaptation of Stephenie Meyer's novel, telling the love story between a vampire named Edward and a human named Bella. It launched a popular film franchise and became a cultural phenomenon."
